WigleWifi-1.4,appRelease=2.26,model=EVA-L09,release=7.0,device=HWEVA,display=EVA-L09C576B383,board=EVA,brand=HUAWEI
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
1c:b9:c4:95:fd:67,,[WPA2-PSK-CCMP][ESS],2017-11-08 13:59:59,36,-58,32.10408385550361,35.205859683673125,736.3937316692763,48,WIFI
1c:b9:c4:16:cc:ac,Ariel_University,[ESS],2017-11-08 14:00:02,44,-54,32.10409050188073,35.20596196255836,740.8461921467359,48,WIFI
1c:b9:c4:55:44:73,island-154470,[WPA2-PSK-CCMP][ESS],2017-11-08 14:00:02,9,-59,32.10409050188073,35.20596196255836,740.8461921467359,48,WIFI
1c:b9:c4:16:cc:a8,Ariel_University,[ESS],2017-11-08 14:00:02,11,-71,32.10409050188073,35.20596196255836,740.8461921467359,48,WIFI
1c:b9:c4:16:04:d8,Ariel_University,[ESS],2017-11-08 14:00:02,1,-60,32.10409050188073,35.20596196255836,740.8461921467359,48,WIFI
1c:b9:c4:15:fd:68,Ariel_University,[ESS],2017-11-08 14:00:02,11,-72,32.10409050188073,35.20596196255836,740.8461921467359,48,WIFI
1c:b9:c4:16:ed:fc,Ariel_University,[ESS],2017-11-08 14:00:02,36,-75,32.10409050188073,35.20596196255836,740.8461921467359,48,WIFI
1c:b9:c4:16:04:d8,Ariel_University,[ESS],2017-11-08 14:00:05,1,-55,32.104106145638276,35.20604582224209,737.2515373396643,48,WIFI
1c:b9:c4:15:fd:68,Ariel_University,[ESS],2017-11-08 14:00:05,11,-66,32.104106145638276,35.20604582224209,737.2515373396643,48,WIFI
1c:b9:c4:96:ed:f7,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:00:05,36,-73,32.104106145638276,35.20604582224209,737.2515373396643,48,WIFI
1c:b9:c4:95:41:f7,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:00:11,44,-63,32.10410744207047,35.206040129083384,732.2495349930821,48,WIFI
f8:d1:11:77:77:d6,masa2,[ESS],2017-11-08 14:00:19,6,-72,32.10411208864872,35.206140997431525,728.224883598108,16,WIFI
24:c9:a1:33:3b:68,Ariel_University,[ESS],2017-11-08 14:00:19,6,-71,32.10411208864872,35.206140997431525,728.224883598108,16,WIFI
1c:b9:c4:15:fd:6c,Ariel_University,[ESS],2017-11-08 14:00:21,36,-48,32.10410687117981,35.20614116363294,727.8032743343155,16,WIFI
ec:8c:a2:08:95:88,Ariel_University,[ESS],2017-11-08 14:00:21,1,-90,32.10410687117981,35.20614116363294,727.8032743343155,16,WIFI
1c:b9:c4:16:ed:fc,Ariel_University,[ESS],2017-11-08 14:00:25,36,-69,32.10408187228403,35.20615631434679,724.2623005033934,16,WIFI
1c:b9:c4:15:41:f8,Ariel_University,[ESS],2017-11-08 14:00:28,1,-63,32.10406705518476,35.20618766458892,724.0001141549535,16,WIFI
1c:b9:c4:15:41:fc,Ariel_University,[ESS],2017-11-08 14:00:28,44,-58,32.10406705518476,35.20618766458892,724.0001141549535,16,WIFI
42507_10072_480148,HOT mobile,HSPA;il,2017-11-08 14:00:28,0,-113,32.10406705518476,35.20618766458892,724.0001141549535,16,GSM
1c:b9:c4:16:cc:a8,Ariel_University,[ESS],2017-11-08 14:00:30,11,-65,32.104068741764564,35.206177606121315,724.4041766967315,16,WIFI
1c:b9:c4:15:44:38,Ariel_University,[ESS],2017-11-08 14:00:30,11,-78,32.104068741764564,35.206177606121315,724.4041766967315,16,WIFI
1c:b9:c4:15:44:3c,Ariel_University,[ESS],2017-11-08 14:00:30,36,-69,32.104068741764564,35.206177606121315,724.4041766967315,16,WIFI
1c:b9:c4:96:ed:f7,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:00:30,36,-67,32.104068741764564,35.206177606121315,724.4041766967315,16,WIFI
1c:b9:c4:16:ed:fc,Ariel_University,[ESS],2017-11-08 14:00:32,36,-64,32.10407577495763,35.20616421959776,725.165682599383,16,WIFI
1c:b9:c4:96:cc:a7,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:00:32,44,-53,32.10407577495763,35.20616421959776,725.165682599383,16,WIFI
1c:b9:c4:95:44:37,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:00:34,36,-68,32.1040813030928,35.20620039770819,725.7157740062166,16,WIFI
1c:b9:c4:16:04:dc,Ariel_University,[ESS],2017-11-08 14:00:36,36,-47,32.1040850281442,35.20624023644261,726.4148476318702,12,WIFI
1c:b9:c4:15:44:38,Ariel_University,[ESS],2017-11-08 14:00:40,11,-73,32.10410269724038,35.20623054967424,727.1134865539859,12,WIFI
1c:b9:c4:15:41:fc,Ariel_University,[ESS],2017-11-08 14:00:42,44,-49,32.104101641454236,35.20623201564442,727.1985787591836,12,WIFI
1c:b9:c4:16:cc:a8,Ariel_University,[ESS],2017-11-08 14:00:42,11,-59,32.104101641454236,35.20623201564442,727.1985787591836,12,WIFI
1c:b9:c4:16:ed:f8,Ariel_University,[ESS],2017-11-08 14:00:42,1,-70,32.104101641454236,35.20623201564442,727.1985787591836,12,WIFI
1c:b9:c4:15:44:38,Ariel_University,[ESS],2017-11-08 14:00:42,11,-64,32.104101641454236,35.20623201564442,727.1985787591836,12,WIFI
1c:b9:c4:16:ed:fc,Ariel_University,[ESS],2017-11-08 14:00:42,36,-59,32.104101641454236,35.20623201564442,727.1985787591836,12,WIFI
1c:b9:c4:15:44:3c,Ariel_University,[ESS],2017-11-08 14:00:42,36,-59,32.104101641454236,35.20623201564442,727.1985787591836,12,WIFI
1c:b9:c4:95:41:f7,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:00:42,44,-52,32.104101641454236,35.20623201564442,727.1985787591836,12,WIFI
1c:b9:c4:16:cc:ac,Ariel_University,[ESS],2017-11-08 14:00:45,44,-47,32.1040997907332,35.206225947989296,727.6256310847707,12,WIFI
f8:d1:11:77:77:d6,masa2,[ESS],2017-11-08 14:00:45,6,-66,32.1040997907332,35.206225947989296,727.6256310847707,12,WIFI
1c:b9:c4:16:04:dc,Ariel_University,[ESS],2017-11-08 14:00:45,36,-37,32.1040997907332,35.206225947989296,727.6256310847707,12,WIFI
1c:b9:c4:16:ed:f8,Ariel_University,[ESS],2017-11-08 14:00:45,1,-65,32.1040997907332,35.206225947989296,727.6256310847707,12,WIFI
1c:b9:c4:95:fd:67,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:00:45,36,-53,32.1040997907332,35.206225947989296,727.6256310847707,12,WIFI
1c:b9:c4:96:ed:f7,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:00:45,36,-61,32.1040997907332,35.206225947989296,727.6256310847707,12,WIFI
1c:b9:c4:15:41:f8,Ariel_University,[ESS],2017-11-08 14:00:48,1,-57,32.10412541377617,35.206245397607,728.4254768005455,12,WIFI
1c:b9:c4:95:44:37,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:00:48,36,-62,32.10412541377617,35.206245397607,728.4254768005455,12,WIFI
1c:b9:c4:15:41:fc,Ariel_University,[ESS],2017-11-08 14:00:50,44,-35,32.10413459047156,35.20623098341597,728.7387148059497,12,WIFI
1c:b9:c4:16:04:d8,Ariel_University,[ESS],2017-11-08 14:00:50,1,-48,32.10413459047156,35.20623098341597,728.7387148059497,12,WIFI
1c:b9:c4:16:ed:fc,Ariel_University,[ESS],2017-11-08 14:00:50,36,-54,32.10413459047156,35.20623098341597,728.7387148059497,12,WIFI
1c:b9:c4:15:41:f8,Ariel_University,[ESS],2017-11-08 14:00:52,1,-46,32.104135328497144,35.20623512625132,729.2583529033179,12,WIFI
1c:b9:c4:95:41:f7,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:00:52,44,-44,32.104135328497144,35.20623512625132,729.2583529033179,12,WIFI
1c:b9:c4:15:44:3c,Ariel_University,[ESS],2017-11-08 14:00:58,36,-50,32.10415150886073,35.2062504233439,730.1948535217556,12,WIFI
f8:d1:11:77:77:d6,masa2,[ESS],2017-11-08 14:01:00,6,-59,32.10418223152933,35.20622779667076,730.4273578712872,16,WIFI
1c:b9:c4:16:ed:f8,Ariel_University,[ESS],2017-11-08 14:01:00,1,-52,32.10418223152933,35.20622779667076,730.4273578712872,16,WIFI
1c:b9:c4:95:44:37,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:01:00,36,-50,32.10418223152933,35.20622779667076,730.4273578712872,16,WIFI
f8:d1:11:77:77:d6,masa2,[ESS],2017-11-08 14:01:03,6,-54,32.10420290531223,35.206212824935314,733.2553955017246,16,WIFI
1c:b9:c4:15:44:38,Ariel_University,[ESS],2017-11-08 14:01:03,11,-56,32.10420290531223,35.206212824935314,733.2553955017246,16,WIFI
1c:b9:c4:16:ed:fc,Ariel_University,[ESS],2017-11-08 14:01:03,36,-47,32.10420290531223,35.206212824935314,733.2553955017246,16,WIFI
1c:b9:c4:15:44:3c,Ariel_University,[ESS],2017-11-08 14:01:03,36,-36,32.10420290531223,35.206212824935314,733.2553955017246,16,WIFI
f8:d1:11:77:77:d6,masa2,[ESS],2017-11-08 14:01:05,6,-42,32.10419705074162,35.20622013017566,736.7287203593828,48,WIFI
1c:b9:c4:15:44:38,Ariel_University,[ESS],2017-11-08 14:01:05,11,-41,32.10419705074162,35.20622013017566,736.7287203593828,48,WIFI
8c:0c:90:2f:cb:d8,Ariel_University,[ESS],2017-11-08 14:01:27,6,-72,32.10424806115288,35.206251396952815,737.6309972395197,8,WIFI
f0:b0:52:3e:d0:38,Ariel_University,[ESS],2017-11-08 14:01:31,11,-92,32.10430674099999,35.20629678235876,735.333098565847,6,WIFI
00:27:22:f3:e0:83,,[ESS],2017-11-08 14:01:32,6,-84,32.104322722243005,35.206314909238536,734.6395779821344,6,WIFI
f0:b0:52:3e:d0:9c,Ariel_University,[ESS],2017-11-08 14:01:35,36,-80,32.104362019953584,35.206394551204845,731.8402816539549,6,WIFI
f0:b0:52:be:d0:97,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:01:35,36,-80,32.104362019953584,35.206394551204845,731.8402816539549,6,WIFI
ec:8c:a2:08:95:88,Ariel_University,[ESS],2017-11-08 14:01:39,1,-78,32.10441810344394,35.206421466593135,727.879719883413,4,WIFI
f0:b0:52:3e:d8:9c,Ariel_University,[ESS],2017-11-08 14:01:39,44,-82,32.10441810344394,35.206421466593135,727.879719883413,4,WIFI
1c:b9:c4:15:33:d8,Ariel_University,[ESS],2017-11-08 14:01:39,1,-87,32.10441810344394,35.206421466593135,727.879719883413,4,WIFI
ec:8c:a2:08:aa:d8,Ariel_University,[ESS],2017-11-08 14:01:43,6,-75,32.104472474890386,35.20642831179622,724.2196840795899,4,WIFI
f0:b0:52:be:c8:e7,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:01:43,52,-84,32.104472474890386,35.20642831179622,724.2196840795899,4,WIFI
f0:b0:52:3e:d0:98,Ariel_University,[ESS],2017-11-08 14:01:44,1,-80,32.10448331069238,35.20642902718553,723.3747559525494,4,WIFI
1c:b9:c4:14:38:28,Ariel_University,[ESS],2017-11-08 14:01:46,6,-86,32.104505272846076,35.20642902261762,721.7729305003686,4,WIFI
00:27:22:f3:e1:da,,[ESS],2017-11-08 14:01:46,6,-87,32.104505272846076,35.20642902261762,721.7729305003686,4,WIFI
1c:b9:c4:15:1f:58,Ariel_University,[ESS],2017-11-08 14:01:46,11,-88,32.104505272846076,35.20642902261762,721.7729305003686,4,WIFI
00:25:86:cc:00:f8,AUC_54_R,[ESS],2017-11-08 14:01:49,5,-88,32.104544037800515,35.20643077029624,719.4787945319076,4,WIFI
ec:8c:a2:08:aa:dc,Ariel_University,[ESS],2017-11-08 14:01:55,36,-72,32.10462346197443,35.20643239874908,715.2182209005571,4,WIFI
f0:b0:52:3e:d1:3c,Ariel_University,[ESS],2017-11-08 14:01:55,44,-84,32.10462346197443,35.20643239874908,715.2182209005571,4,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],2017-11-08 14:01:55,6,-89,32.10462346197443,35.20643239874908,715.2182209005571,4,WIFI
ec:8c:a2:08:aa:dc,Ariel_University,[ESS],2017-11-08 14:01:57,36,-65,32.10465071491918,35.20643245080189,713.89270371692,4,WIFI
f0:b0:52:3e:c7:a8,Ariel_University,[ESS],2017-11-08 14:01:57,11,-84,32.10465071491918,35.20643245080189,713.89270371692,4,WIFI
1c:b9:c4:95:33:d7,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:01:57,36,-79,32.10465071491918,35.20643245080189,713.89270371692,4,WIFI
1c:b9:c4:15:33:dc,Ariel_University,[ESS],2017-11-08 14:01:57,36,-80,32.10465071491918,35.20643245080189,713.89270371692,4,WIFI
e0:10:7f:1e:55:48,Ariel_University,[ESS],2017-11-08 14:01:57,1,-85,32.10465071491918,35.20643245080189,713.89270371692,4,WIFI
42507_10072_516797,HOT mobile,UMTS;il,2017-11-08 14:01:57,0,-113,32.10465071491918,35.20643245080189,713.89270371692,4,GSM
f0:b0:52:3e:d8:98,Ariel_University,[ESS],2017-11-08 14:02:01,1,-86,32.10470370006227,35.20643348666546,711.3345045665689,4,WIFI
10:be:f5:3a:25:16,ariel_cyber,[WPA2-PSK-CCMP][ESS],2017-11-08 14:02:03,7,-89,32.10472506050708,35.20643408904744,710.1161579895496,4,WIFI
ec:8c:a2:08:ae:38,Ariel_University,[ESS],2017-11-08 14:02:05,6,-87,32.104739217927154,35.20643210850902,708.9430315662457,4,WIFI
1c:b9:c4:15:33:d8,Ariel_University,[ESS],2017-11-08 14:02:14,1,-82,32.10473772280013,35.20643217543656,707.4547837600144,4,WIFI
ec:8c:a2:08:ae:3c,Ariel_University,[ESS],2017-11-08 14:02:20,36,-86,32.10473768638384,35.20643164064996,707.1497722668319,4,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],2017-11-08 14:02:23,11,-92,32.104737069000386,35.20643061927059,707.004453606172,4,WIFI
f0:b0:52:3e:c7:b8,Ariel_University,[ESS],2017-11-08 14:02:26,1,-88,32.104737073800266,35.20643050176064,706.8604310622495,4,WIFI
ec:8c:a2:88:aa:d7,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:02:29,36,-71,32.10473246453073,35.206430103045264,706.300432694583,4,WIFI
ec:8c:a2:26:d2:98,Ariel_University,[ESS],2017-11-08 14:02:29,11,-88,32.10473246453073,35.206430103045264,706.300432694583,4,WIFI
24:c9:a1:36:50:98,Ariel_University,[ESS],2017-11-08 14:02:29,1,-89,32.10473246453073,35.206430103045264,706.300432694583,4,WIFI
f0:b0:52:3e:cc:1c,Ariel_University,[ESS],2017-11-08 14:02:42,36,-87,32.10474330024447,35.20641975172921,704.1660825398067,6,WIFI
8c:0c:90:b0:04:c3,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:02:45,11,-86,32.10473986949084,35.206421529852385,703.7090679735553,6,WIFI
8c:0c:90:30:04:c8,Ariel_University,[ESS],2017-11-08 14:02:45,11,-91,32.10473986949084,35.206421529852385,703.7090679735553,6,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],2017-11-08 14:03:07,6,-91,32.104731592438384,35.2064175466724,701.3578042487434,6,WIFI
42507_10072_516798,HOT mobile,UMTS;il,2017-11-08 14:03:25,0,-113,32.10472191922135,35.20641948346842,700.0342267092315,6,GSM
8c:0c:90:2e:0e:88,Ariel_University,[ESS],2017-11-08 14:03:43,6,-85,32.104739263762575,35.20641091708886,698.7192579694168,6,WIFI
f0:b0:52:be:d1:37,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:04:01,44,-80,32.10473255357044,35.206428357758604,697.0474111970794,4,WIFI
f0:b0:52:3e:cc:1c,Ariel_University,[ESS],2017-11-08 14:04:01,36,-82,32.10473255357044,35.206428357758604,697.0474111970794,4,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],2017-11-08 14:04:03,11,-87,32.10473812669004,35.206440071413354,696.8393594505586,4,WIFI
1c:b9:c4:15:33:dc,Ariel_University,[ESS],2017-11-08 14:04:03,36,-72,32.10473812669004,35.206440071413354,696.8393594505586,4,WIFI
ec:8c:a2:08:ae:3c,Ariel_University,[ESS],2017-11-08 14:04:03,36,-79,32.10473812669004,35.206440071413354,696.8393594505586,4,WIFI
ec:8c:a2:08:ae:38,Ariel_University,[ESS],2017-11-08 14:04:05,6,-80,32.10473956428353,35.20643741937565,696.8035101827099,6,WIFI
f0:b0:52:3e:c8:d8,Ariel_University,[ESS],2017-11-08 14:04:05,11,-88,32.10473956428353,35.20643741937565,696.8035101827099,6,WIFI
ec:8c:a2:26:d2:98,Ariel_University,[ESS],2017-11-08 14:04:13,11,-82,32.10477517521075,35.20645039241527,695.8489844198167,4,WIFI
ec:8c:a2:08:99:bc,Ariel_University,[ESS],2017-11-08 14:04:13,36,-84,32.10477517521075,35.20645039241527,695.8489844198167,4,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],2017-11-08 14:04:13,6,-83,32.10477517521075,35.20645039241527,695.8489844198167,4,WIFI
d8:38:0d:05:1a:f1,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:04:15,2,-86,32.10480157228701,35.20645151941576,695.4709006958665,4,WIFI
f0:b0:52:3e:d1:3c,Ariel_University,[ESS],2017-11-08 14:04:15,44,-78,32.10480157228701,35.20645151941576,695.4709006958665,4,WIFI
f0:b0:52:3e:c7:bc,Ariel_University,[ESS],2017-11-08 14:04:15,44,-87,32.10480157228701,35.20645151941576,695.4709006958665,4,WIFI
f0:b0:52:3e:cc:1c,Ariel_University,[ESS],2017-11-08 14:04:19,36,-71,32.10484855208581,35.20645187215976,694.6674095808579,4,WIFI
f0:b0:52:3e:c7:bc,Ariel_University,[ESS],2017-11-08 14:04:21,44,-81,32.10486974061274,35.20645003760229,694.2992786007032,4,WIFI
f0:b0:52:be:c7:b7,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:04:21,44,-82,32.10486974061274,35.20645003760229,694.2992786007032,4,WIFI
ec:8c:a2:26:d2:98,Ariel_University,[ESS],2017-11-08 14:04:23,11,-74,32.104885329499965,35.20644292503852,693.9117995141976,4,WIFI
f0:b0:52:3e:d1:3c,Ariel_University,[ESS],2017-11-08 14:04:23,44,-72,32.104885329499965,35.20644292503852,693.9117995141976,4,WIFI
f0:b0:52:3e:cc:1c,Ariel_University,[ESS],2017-11-08 14:04:23,36,-64,32.104885329499965,35.20644292503852,693.9117995141976,4,WIFI
ec:8c:a2:08:ae:3c,Ariel_University,[ESS],2017-11-08 14:04:25,36,-71,32.10490225309293,35.20643082747539,693.526378445884,4,WIFI
ec:8c:a2:08:a4:3c,Ariel_University,[ESS],2017-11-08 14:04:25,52,-80,32.10490225309293,35.20643082747539,693.526378445884,4,WIFI
ec:8c:a2:26:d2:98,Ariel_University,[ESS],2017-11-08 14:04:27,11,-69,32.10491980354964,35.20641713810495,693.1482574683374,4,WIFI
1c:b9:c4:95:33:d7,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:04:27,36,-71,32.10491980354964,35.20641713810495,693.1482574683374,4,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],2017-11-08 14:04:27,11,-81,32.10491980354964,35.20641713810495,693.1482574683374,4,WIFI
f0:b0:52:3e:c8:dc,Ariel_University,[ESS],2017-11-08 14:04:27,44,-81,32.10491980354964,35.20641713810495,693.1482574683374,4,WIFI
1c:b9:c4:15:33:dc,Ariel_University,[ESS],2017-11-08 14:04:33,36,-67,32.10496566678325,35.206339207319715,692.1192154590701,4,WIFI
ec:8c:a2:08:ae:38,Ariel_University,[ESS],2017-11-08 14:04:33,6,-74,32.10496566678325,35.206339207319715,692.1192154590701,4,WIFI
e0:10:7f:1e:55:48,Ariel_University,[ESS],2017-11-08 14:04:33,1,-79,32.10496566678325,35.206339207319715,692.1192154590701,4,WIFI
ec:8c:a2:08:a4:3c,Ariel_University,[ESS],2017-11-08 14:04:33,52,-73,32.10496566678325,35.206339207319715,692.1192154590701,4,WIFI
ec:8c:a2:88:a4:37,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:04:33,52,-72,32.10496566678325,35.206339207319715,692.1192154590701,4,WIFI
24:c9:a1:36:2a:68,Ariel_University,[ESS],2017-11-08 14:04:33,11,-84,32.10496566678325,35.206339207319715,692.1192154590701,4,WIFI
f0:b0:52:3e:cc:18,Ariel_University,[ESS],2017-11-08 14:04:35,11,-75,32.10498610072575,35.20631786148305,691.7710580453414,4,WIFI
1c:b9:c4:15:33:d8,Ariel_University,[ESS],2017-11-08 14:04:37,1,-77,32.105003862792024,35.20630608525521,691.413745498679,4,WIFI
24:c9:a1:36:50:98,Ariel_University,[ESS],2017-11-08 14:04:37,1,-81,32.105003862792024,35.20630608525521,691.413745498679,4,WIFI
8c:0c:90:30:05:18,Ariel_University,[ESS],2017-11-08 14:04:37,6,-83,32.105003862792024,35.20630608525521,691.413745498679,4,WIFI
f0:b0:52:be:d9:b7,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:04:37,36,-83,32.105003862792024,35.20630608525521,691.413745498679,4,WIFI
e0:10:7f:1e:55:48,Ariel_University,[ESS],2017-11-08 14:04:41,1,-69,32.10503404766145,35.20629101603344,690.7183223241133,4,WIFI
f0:b0:52:be:c8:07,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:04:41,44,-81,32.10503404766145,35.20629101603344,690.7183223241133,4,WIFI
f0:b0:52:3e:c8:0c,Ariel_University,[ESS],2017-11-08 14:04:41,44,-81,32.10503404766145,35.20629101603344,690.7183223241133,4,WIFI
ec:8c:a2:26:d2:98,Ariel_University,[ESS],2017-11-08 14:04:45,11,-61,32.10508159359478,35.20626364824513,690.0011790323388,4,WIFI
f0:b0:52:3e:d1:38,Ariel_University,[ESS],2017-11-08 14:04:45,6,-68,32.10508159359478,35.20626364824513,690.0011790323388,4,WIFI
f0:b0:52:be:cc:17,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:04:45,36,-73,32.10508159359478,35.20626364824513,690.0011790323388,4,WIFI
e0:10:7f:1a:b2:58,Ariel_University,[ESS],2017-11-08 14:04:45,11,-79,32.10508159359478,35.20626364824513,690.0011790323388,4,WIFI
8c:0c:90:30:05:18,Ariel_University,[ESS],2017-11-08 14:04:47,6,-77,32.105095690989,35.20626633692972,689.6724451759666,4,WIFI
f0:3e:90:04:d2:a8,Ariel_University,[ESS],2017-11-08 14:04:47,6,-86,32.105095690989,35.20626633692972,689.6724451759666,4,WIFI
2c:5d:93:3e:f5:38,Ariel_University,[ESS],2017-11-08 14:04:47,6,-86,32.105095690989,35.20626633692972,689.6724451759666,4,WIFI
14:ae:db:52:51:55,abadi1,[WPA2-PSK-CCMP][ESS],2017-11-08 14:04:51,6,-87,32.105126582912845,35.20624217208104,689.0275247492355,4,WIFI
f0:b0:52:3e:ca:3c,Ariel_University,[ESS],2017-11-08 14:04:51,48,-73,32.105126582912845,35.20624217208104,689.0275247492355,4,WIFI
f0:b0:52:3e:d9:bc,Ariel_University,[ESS],2017-11-08 14:04:51,36,-77,32.105126582912845,35.20624217208104,689.0275247492355,4,WIFI
f0:b0:52:3e:ca:dc,Ariel_University,[ESS],2017-11-08 14:04:51,36,-80,32.105126582912845,35.20624217208104,689.0275247492355,4,WIFI
f0:b0:52:3e:c8:1c,Ariel_University,[ESS],2017-11-08 14:04:51,48,-82,32.105126582912845,35.20624217208104,689.0275247492355,4,WIFI
f0:b0:52:3e:ca:3c,Ariel_University,[ESS],2017-11-08 14:04:53,48,-64,32.105150746316085,35.20623258856965,688.7262986449562,4,WIFI
f0:b0:52:3e:c8:1c,Ariel_University,[ESS],2017-11-08 14:04:53,48,-77,32.105150746316085,35.20623258856965,688.7262986449562,4,WIFI
f0:b0:52:3e:ca:38,Ariel_University,[ESS],2017-11-08 14:04:53,11,-78,32.105150746316085,35.20623258856965,688.7262986449562,4,WIFI
1c:b9:c4:16:cc:ac,Ariel_University,[ESS],2017-11-08 14:04:53,44,-83,32.105150746316085,35.20623258856965,688.7262986449562,4,WIFI
f0:b0:52:3e:d9:b8,Ariel_University,[ESS],2017-11-08 14:04:53,1,-82,32.105150746316085,35.20623258856965,688.7262986449562,4,WIFI
24:c9:a1:36:2a:68,Ariel_University,[ESS],2017-11-08 14:04:55,11,-77,32.10517245212168,35.206225911859455,688.3668307525227,4,WIFI
a0:ab:1b:59:2a:48,Machne Yehuda Falafel-Bar,[WPA2-PSK-CCMP][ESS],2017-11-08 14:04:55,1,-85,32.10517245212168,35.206225911859455,688.3668307525227,4,WIFI
42507_10072_480144,HOT mobile,UMTS;il,2017-11-08 14:04:55,0,-113,32.10517245212168,35.206225911859455,688.3668307525227,4,GSM
8c:0c:90:2e:0e:88,Ariel_University,[ESS],2017-11-08 14:04:57,6,-77,32.10519783142388,35.2062095799915,687.9754153400887,4,WIFI
24:c9:a1:36:50:98,Ariel_University,[ESS],2017-11-08 14:04:57,1,-72,32.10519783142388,35.2062095799915,687.9754153400887,4,WIFI
f0:b0:52:be:ca:37,,[WPA2-PSK-CCMP][ESS],2017-11-08 14:04:59,48,-76,32.105227354851785,35.20621442549196,687.5536965554908,4,WIFI
f0:3e:90:04:d2:a8,Ariel_University,[ESS],2017-11-08 14:04:59,6,-80,32.105227354851785,35.20621442549196,687.5536965554908,4,WIFI
24:c9:a1:36:52:d8,Ariel_University,[ESS],2017-11-08 14:04:59,6,-84,32.105227354851785,35.20621442549196,687.5536965554908,4,WIFI
